Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
SUVEN.txt,63.05,High & tight flag (HTF),10/19/2007,12/19/2007,Up,12/27/2007,2.74,2.75,"15,774,627",3.22,12/28/2007,3.41 or 24%,2 or -14%,Stop (2) triggered on 01/24/2008,62,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),03/16/2009,04/13/2009,Up,05/21/2009,0.94,1.02,"3,342,084",1.33,05/28/2009,1.18 or 26%,0.64 or -18%,Target (1.18) reached on 05/27/2009,29,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),05/04/2009,05/28/2009,Up,08/25/2009,1.33,1.72,"6,240,291",1.88,08/27/2009,1.66 or 25%,0.92 or -18%,Target (1.66) reached on 08/26/2009,25,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),07/08/2009,08/27/2009,Up,09/02/2013,1.88,2,"5,621,010",3.92,11/11/2013,2.38 or 27%,1.49 or -14%,Target (2.38) reached on 09/05/2013,51,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),08/01/2013,09/05/2013,Up,10/14/2013,2.5,2.55,"12,491,545",3.92,11/11/2013,3.18 or 27%,2.08 or -10%,Target (3.18) reached on 11/07/2013,36,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),09/16/2013,11/12/2013,Up,04/21/2014,4.18,4.23,"13,334,691",11.5,09/08/2014,5.26 or 26%,3.43 or -7%,Target (5.26) reached on 07/03/2014,58,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),07/10/2014,09/08/2014,Up,11/10/2014,11.5,11.5,"26,347,080",11.74,11/10/2014,14.78 or 29%,9.99 or -8%,Stop (9.99) triggered on 11/17/2014,61,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),12/10/2019,02/28/2020,Up,12/08/2020,67.5,75.6,"881,691",108,12/18/2020,94.65 or 40%,48.24 or -12%,Target (94.65) reached on 12/16/2020,81,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),04/03/2020,05/04/2020,Up,08/07/2020,47.5,52,"920,919",58.65,08/11/2020,61.58 or 30%,38.28 or -9%,Target (61.58) reached on 12/07/2020,32,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),06/16/2020,08/11/2020,Up,12/07/2020,58.65,64,"784,748",108,12/18/2020,72.72 or 24%,47.56 or -11%,Target (72.72) reached on 12/08/2020,57,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),11/02/2020,12/18/2020,Up,10/07/2021,108,120.5,"948,723",124.45,10/08/2021,140.02 or 30%,94.46 or -10%,Stop (94.46) triggered on 11/22/2021,47,Tall,
SUVENPHAR.txt,476.75,High & tight flag (HTF),03/24/2020,05/13/2020,Up,06/03/2020,167.48,172.1,"374,341",420,09/25/2020,207.42 or 24%,140.87 or -10%,Target (207.42) reached on 06/22/2020,51,Tall,
SUVENPHAR.txt,476.75,High & tight flag (HTF),05/20/2020,07/16/2020,Up,07/20/2020,297,314.98,"624,150",420,09/25/2020,369.25 or 24%,245.02 or -13%,Target (369.25) reached on 08/11/2020,58,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),12/02/2008,01/02/2009,Up,05/06/2009,72.8,76.3,"31,530,301",145.7,06/05/2009,91.1 or 25%,52.36 or -20%,Target (91.1) reached on 05/18/2009,32,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),03/12/2009,04/16/2009,Up,05/06/2009,73.15,76.3,"31,530,301",145.7,06/05/2009,93.2 or 27%,52.36 or -20%,Target (93.2) reached on 05/18/2009,36,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),04/17/2009,05/19/2009,Up,06/01/2009,99.9,115.35,"41,082,645",145.7,06/05/2009,124.85 or 25%,76.44 or -17%,Target (124.85) reached on 06/03/2009,33,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),08/28/2013,10/29/2013,Up,01/08/2014,11.7,12.2,"8,880,672",12.3,01/08/2014,14.7 or 26%,9.76 or -11%,Stop (9.76) triggered on 01/28/2014,63,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),03/27/2014,05/20/2014,Up,05/22/2014,20.15,23.2,"15,816,417",26.45,05/26/2014,25.5 or 27%,16.02 or -13%,Target (25.5) reached on 05/26/2014,55,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),05/21/2014,06/12/2014,None yet,,36.75,0,"155,806,702",,,45.95 or 25%,13.04 or -12%,Open,23,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),12/16/2014,02/18/2015,Up,02/27/2015,27.6,28.3,"48,665,391",31.35,03/19/2015,35.35 or 28%,22.02 or -14%,Stop (22.02) triggered on 06/03/2015,65,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),02/05/2019,02/25/2019,Up,03/05/2019,6.05,7.7,"36,762,875",7.6,03/05/2019,7.7 or 27%,4.5 or -22%,Target (7.7) reached on 03/06/2019,21,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),06/20/2019,06/27/2019,Up,12/31/2020,6.25,6.7,"13,502,038",8.45,01/08/2021,7.88 or 26%,5.82 or -5%,Target (7.88) reached on 01/07/2021,8,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),12/31/2019,01/07/2020,Up,06/05/2020,3.5,3.95,"11,011,722",4.7,06/11/2020,4.35 or 24%,3 or -6%,Target (4.35) reached on 06/10/2020,8,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),04/01/2020,06/11/2020,Up,06/29/2020,4.7,5.05,"14,989,917",6.05,07/06/2020,6.05 or 29%,4.11 or -7%,Target (6.05) reached on 07/06/2020,72,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),11/09/2020,01/08/2021,Up,07/02/2021,8.45,9.2,"52,752,423",9.45,07/06/2021,11.22 or 33%,7.57 or -10%,Stop (7.57) triggered on 07/20/2021,61,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),04/23/2021,06/23/2021,Up,07/02/2021,8.5,9.2,"52,752,423",9.45,07/06/2021,10.52 or 24%,7.57 or -10%,Stop (7.57) triggered on 07/20/2021,62,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),11/29/2021,01/18/2022,Up,06/07/2023,13.1,14.2,"129,224,372",,,16.38 or 25%,10.05 or -11%,Open,51,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),07/28/2022,09/06/2022,Up,05/31/2023,11.7,11.85,"89,240,632",,,14.6 or 25%,9.22 or -10%,Target (14.6) reached on 06/07/2023,41,Tall,
SUZLON.txt,14.4,High & tight flag (HTF),05/02/2023,06/13/2023,None yet,,15.75,0,"155,806,702",,,19.68 or 25%,13.04 or -12%,Open,43,Tall,
SWANENERGY.txt,236.35,High & tight flag (HTF),09/29/2016,11/11/2016,Up,11/18/2016,139,139,"408,437",149.1,11/18/2016,179.1 or 29%,88.95 or -22%,Target (179.1) reached on 12/06/2016,44,Tall,
SWANENERGY.txt,236.35,High & tight flag (HTF),02/24/2022,04/06/2022,Up,04/20/2022,291,303.35,"458,492",336.9,05/04/2022,361.38 or 24%,252.79 or -12%,Stop (252.79) triggered on 06/10/2022,42,Tall,
SWARAJENG.txt,2117.45,High & tight flag (HTF),02/12/1998,04/15/1998,Up,01/27/1999,219.67,232.93,"7,185",298.45,03/31/1999,273 or 24%,186.15 or -6%,Target (273) reached on 03/26/1999,63,Tall,
SWARAJENG.txt,2117.45,High & tight flag (HTF),11/23/2007,12/26/2007,Up,12/28/2007,296,300.5,"10,364",380,01/03/2008,367.88 or 24%,254.72 or -11%,Target (367.88) reached on 01/02/2008,34,Tall,
SWARAJENG.txt,2117.45,High & tight flag (HTF),03/12/2009,05/20/2009,Up,06/01/2009,200,217,"4,539",355,08/05/2009,260 or 30%,157.52 or -14%,Target (260) reached on 06/05/2009,70,Tall,
SWELECTES.txt,337.05,High & tight flag (HTF),04/03/2014,06/10/2014,Up,07/01/2014,446.2,446.2,"14,978",527,07/08/2014,559.3 or 25%,374.51 or -11%,Stop (374.51) triggered on 08/11/2014,69,Tall,
SWELECTES.txt,337.05,High & tight flag (HTF),05/23/2017,07/10/2017,None yet,,658.8,0,"15,082",,,822.1 or 25%,308.91 or -7%,Open,49,Tall,
SWSOLAR.txt,318.8,High & tight flag (HTF),03/31/2020,04/30/2020,Up,06/25/2020,183.05,199.25,"467,722",289,08/24/2020,239.72 or 31%,166.96 or -8%,Target (239.72) reached on 07/02/2020,31,Tall,
SWSOLAR.txt,318.8,High & tight flag (HTF),05/15/2020,07/02/2020,Up,07/07/2020,240,254.4,"459,121",289,08/24/2020,306.75 or 28%,202.95 or -7%,Stop (202.95) triggered on 09/22/2020,49,Tall,
SWSOLAR.txt,318.8,High & tight flag (HTF),08/23/2021,10/11/2021,None yet,,509.1,0,"537,126",,,639.4 or 26%,292.8 or -6%,Open,50,Tall,
SYMPHONY.txt,913.95,High & tight flag (HTF),06/05/2012,08/02/2012,Up,08/06/2012,173.65,184.5,"83,472",237,10/08/2012,215.06 or 24%,135.72 or -14%,Target (215.06) reached on 10/05/2012,59,Tall,
SYMPHONY.txt,913.95,High & tight flag (HTF),01/27/2014,03/26/2014,Up,04/21/2014,395.5,404.98,"86,654",1074.4,11/19/2014,492.75 or 25%,312.99 or -11%,Target (492.75) reached on 06/03/2014,59,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),03/25/1998,04/16/1998,Up,09/09/1998,5.5,5.5,422,6.9,09/09/1998,6.92 or 26%,4.49 or -5%,Stop (4.49) triggered on 09/10/1998,23,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),08/25/1998,09/04/1998,Up,09/09/1998,5.25,5.25,422,6.9,09/09/1998,6.88 or 31%,4.49 or -5%,Target (6.88) reached on 09/09/1998,11,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),09/14/1998,09/30/1998,Up,03/20/1999,8.25,11.7,"8,164",8.95,03/20/1999,11.1 or 35%,3.82 or -28%,Target (11.1) reached on 03/22/1999,17,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),10/13/1998,10/16/1998,Up,03/20/1999,6.8,11.7,"8,164",8.95,03/20/1999,8.7 or 28%,3.82 or -28%,Target (8.7) reached on 03/20/1999,4,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),10/27/1998,10/29/1998,Up,03/20/1999,6.6,11.7,"8,164",8.95,03/20/1999,8.45 or 28%,3.82 or -28%,Target (8.45) reached on 03/20/1999,3,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),11/03/1998,11/09/1998,Up,03/20/1999,7.9,11.7,"8,164",8.95,03/20/1999,10.1 or 28%,3.82 or -28%,Target (10.1) reached on 03/22/1999,7,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),11/11/1998,11/16/1998,Up,03/19/1999,5.45,6.25,"6,798",7.9,03/19/1999,6.9 or 27%,2.62 or -31%,Target (6.9) reached on 03/19/1999,6,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),11/26/1998,12/01/1998,Up,02/24/1999,4.6,4.6,"3,588",4.9,02/24/1999,6.02 or 31%,1.96 or -35%,Target (6.02) reached on 03/19/1999,6,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),12/03/1998,12/08/1998,Up,01/11/1999,3.6,3.95,"4,330",4.8,01/13/1999,4.58 or 27%,2.54 or -21%,Target (4.58) reached on 01/13/1999,6,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),12/23/1998,01/07/1999,Up,02/24/1999,4.5,4.5,"3,588",4.9,02/24/1999,5.75 or 28%,1.96 or -35%,Target (5.75) reached on 03/19/1999,16,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),01/08/1999,01/18/1999,Up,03/20/1999,6.2,11.7,"8,164",8.95,03/20/1999,7.7 or 24%,3.82 or -28%,Target (7.7) reached on 03/20/1999,11,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),02/15/1999,03/23/1999,Up,05/24/2005,14,14.95,"3,212",15.75,05/25/2005,19.68 or 41%,8.48 or -20%,Target (19.68) reached on 06/20/2005,37,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),04/29/1999,05/06/1999,Up,08/17/1999,7.95,8.6,"4,149",8.5,08/17/1999,9.88 or 24%,4.62 or -20%,Target (9.88) reached on 08/25/1999,8,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),06/17/1999,08/18/1999,Up,08/27/1999,9.6,9.6,"7,411",13,09/01/1999,12.4 or 29%,7.18 or -22%,Target (12.4) reached on 09/01/1999,63,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),08/20/1999,09/01/1999,Up,12/23/2004,13,13.65,"2,222",13.7,12/24/2004,16.4 or 26%,12.02 or -3%,Stop (12.02) triggered on 12/27/2004,13,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),03/20/2001,03/26/2001,Up,07/04/2002,5.8,7.5,775,10.85,07/09/2002,7.58 or 31%,2.98 or -19%,Target (7.58) reached on 07/05/2002,7,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),06/08/2001,06/20/2001,Up,06/27/2001,4.25,6.5,579,6.5,06/28/2001,5.62 or 32%,0.94 or -62%,Target (5.62) reached on 06/28/2001,13,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),09/18/2001,10/22/2001,Up,05/31/2002,4.15,4.75,678,4.85,06/05/2002,5.22 or 26%,2.68 or -18%,Target (5.22) reached on 06/20/2002,35,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),04/09/2002,04/30/2002,Up,05/09/2002,4,4.85,654,4.85,05/10/2002,5.03 or 26%,2.48 or -11%,Target (5.03) reached on 06/20/2002,22,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),05/08/2002,06/21/2002,Up,07/04/2002,5.35,7.5,775,10.85,07/09/2002,6.62 or 24%,2.98 or -19%,Target (6.62) reached on 07/05/2002,45,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),07/03/2002,07/09/2002,Up,12/20/2004,10.85,11.7,"2,155",13.7,12/24/2004,14.42 or 33%,10.21 or -4%,Stop (10.21) triggered on 12/30/2004,7,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),10/09/2002,10/24/2002,Up,11/20/2002,4.55,4.55,934,5.05,11/20/2002,5.7 or 25%,3.29 or -23%,Stop (3.29) triggered on 03/25/2003,16,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),04/01/2003,05/19/2003,Up,06/17/2003,5.35,5.35,395,5.4,06/17/2003,6.82 or 27%,3.86 or -14%,Stop (3.86) triggered on 06/25/2003,49,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),07/18/2003,08/18/2003,Up,11/16/2004,7.6,8.25,"1,281",13.7,12/24/2004,9.57 or 26%,6.5 or -6%,Target (9.57) reached on 12/15/2004,32,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),03/11/2004,05/10/2004,Up,09/08/2004,4.65,4.75,"1,050",5.25,09/10/2004,5.8 or 25%,3.51 or -13%,Target (5.8) reached on 11/10/2004,61,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),12/07/2004,12/24/2004,Up,05/24/2005,13.7,14.95,"3,212",15.75,05/25/2005,17.15 or 25%,8.48 or -20%,Target (17.15) reached on 06/15/2005,18,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),04/01/2005,05/25/2005,Up,06/13/2005,15.75,16.5,"6,151",37.4,07/20/2005,20.48 or 30%,12.98 or -14%,Target (20.48) reached on 06/30/2005,55,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),06/01/2005,07/06/2005,Up,07/11/2005,26.1,28.4,"20,415",37.4,07/20/2005,33.6 or 29%,23.46 or -7%,Target (33.6) reached on 07/18/2005,36,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),10/19/2007,12/11/2007,Up,10/06/2010,24.85,27.4,"3,646",29.75,10/27/2010,32 or 29%,18.4 or -13%,Stop (18.4) triggered on 12/07/2010,54,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),07/01/2008,09/01/2008,Up,10/01/2009,20.2,23.45,"6,453",23.45,10/05/2009,25.1 or 24%,11.96 or -18%,Target (25.1) reached on 10/07/2010,63,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),05/05/2011,06/17/2011,Up,07/13/2011,38.8,39.75,"15,797",40.75,07/13/2011,49.7 or 28%,29.04 or -16%,Stop (29.04) triggered on 08/17/2011,44,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),06/04/2015,08/12/2015,Up,10/01/2015,48.8,56.9,"13,590",70,10/06/2015,63.12 or 29%,31.28 or -23%,Target (63.12) reached on 10/05/2015,70,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),09/03/2015,10/06/2015,Up,05/12/2017,70,79.5,"4,374",87,05/17/2017,88.6 or 27%,55.64 or -11%,Target (88.6) reached on 07/12/2017,34,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),07/07/2017,09/13/2017,Up,09/19/2017,133,145,"32,873",150.7,09/20/2017,168.25 or 27%,101.18 or -16%,Stop (101.18) triggered on 11/14/2017,69,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),05/20/2020,06/05/2020,Up,11/19/2020,64.9,76,"44,201",84.85,11/20/2020,80.32 or 24%,47.21 or -21%,Target (80.32) reached on 11/20/2020,17,Tall,
TAINWALCHM.txt,128.7,High & tight flag (HTF),10/05/2020,11/20/2020,Up,01/14/2021,84.85,85.45,"77,307",93.25,01/15/2021,105.92 or 25%,62.6 or -15%,Stop (62.6) triggered on 02/22/2021,47,Tall,
TAJGVK.txt,233.5,High & tight flag (HTF),09/19/2003,11/12/2003,Up,12/02/2003,26.13,26.26,"42,678",32.2,12/12/2003,33.02 or 26%,22.39 or -11%,Stop (22.39) triggered on 03/17/2004,55,Tall,
TAJGVK.txt,233.5,High & tight flag (HTF),09/28/2004,11/30/2004,Up,12/14/2004,63,64.7,"57,262",79.16,02/03/2005,78.5 or 25%,51.01 or -13%,Target (78.5) reached on 02/03/2005,64,Tall,
TAJGVK.txt,233.5,High & tight flag (HTF),10/17/2005,12/13/2005,Up,01/19/2006,196.9,210,"81,517",278,01/25/2006,244.5 or 24%,169.72 or -9%,Target (244.5) reached on 01/24/2006,58,Tall,
TAJGVK.txt,233.5,High & tight flag (HTF),03/12/2009,05/19/2009,Up,05/29/2009,82,98,"37,608",115.8,06/02/2009,103.25 or 26%,64.78 or -16%,Target (103.25) reached on 06/01/2009,69,Tall,
TAKE.txt,17.65,High & tight flag (HTF),03/12/2009,04/20/2009,Up,05/18/2009,33.8,36.5,"75,254",39,05/19/2009,43.5 or 29%,23.39 or -18%,Target (43.5) reached on 06/05/2009,40,Tall,
TAKE.txt,17.65,High & tight flag (HTF),05/12/2009,06/02/2009,Up,06/04/2009,40.8,44.8,"107,894",44.9,06/05/2009,50.7 or 24%,31.06 or -19%,Stop (31.06) triggered on 07/08/2009,22,Tall,
TAKE.txt,17.65,High & tight flag (HTF),11/25/2014,01/20/2015,Up,01/27/2015,101.9,104.95,"1,063,456",186.95,03/03/2015,133.57 or 31%,81.46 or -14%,Target (133.57) reached on 02/18/2015,57,Tall,
TAKE.txt,17.65,High & tight flag (HTF),01/21/2015,03/03/2015,Up,10/14/2015,186.95,196.75,"855,504",209.8,12/02/2015,235.3 or 26%,134.99 or -16%,Stop (134.99) triggered on 01/18/2016,42,Tall,
TAKE.txt,17.65,High & tight flag (HTF),09/08/2015,10/14/2015,Up,11/23/2015,197.5,198.95,"808,793",209.8,12/02/2015,246.15 or 25%,165.79 or -11%,Stop (165.79) triggered on 12/29/2015,37,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),03/17/2009,05/08/2009,Up,05/20/2009,25.35,28,"3,773",40,05/28/2009,31.78 or 25%,17.29 or -18%,Target (31.78) reached on 05/26/2009,53,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),05/12/2009,05/28/2009,Up,08/25/2009,40,40,"3,551",64.9,01/11/2010,49.6 or 24%,32.8 or -10%,Target (49.6) reached on 01/04/2010,17,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),02/13/2014,04/16/2014,Up,06/06/2014,76,78.5,"30,574",79.65,06/09/2014,95.45 or 26%,58.54 or -15%,Target (95.45) reached on 07/02/2014,63,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),05/15/2014,07/02/2014,Up,07/04/2014,96.3,108,"52,827",111.4,07/07/2014,120.1 or 25%,78.11 or -13%,Stop (78.11) triggered on 08/18/2014,49,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),12/22/2020,02/16/2021,Up,06/07/2021,257,262.25,"57,018",357.5,08/03/2021,320.35 or 25%,218 or -10%,Target (320.35) reached on 07/05/2021,57,Tall,
TALBROAUTO.txt,714.35,High & tight flag (HTF),11/23/2021,01/10/2022,Up,01/17/2022,624.8,640,"212,700",658,01/17/2022,804.35 or 29%,524.7 or -13%,Stop (524.7) triggered on 01/25/2022,49,Tall,
TANLA.txt,999.05,High & tight flag (HTF),03/09/2009,04/16/2009,Up,05/20/2009,61.45,64,"563,386",85.8,05/27/2009,81.53 or 33%,36.06 or -25%,Target (81.53) reached on 05/26/2009,39,Tall,
TANLA.txt,999.05,High & tight flag (HTF),05/04/2009,05/27/2009,Up,07/15/2020,85.8,88.4,"230,104",266.25,08/28/2020,107.7 or 26%,70.47 or -8%,Target (107.7) reached on 07/23/2020,24,Tall,
TANLA.txt,999.05,High & tight flag (HTF),04/01/2013,04/10/2013,Up,01/13/2014,5.8,6.3,"59,058",6.35,01/14/2014,7.2 or 24%,5.05 or -7%,Stop (5.05) triggered on 01/17/2014,10,Tall,
TANLA.txt,999.05,High & tight flag (HTF),04/09/2014,06/13/2014,Up,06/24/2014,8.9,9.5,"151,368",13.55,07/07/2014,11.12 or 25%,7.34 or -9%,Target (11.12) reached on 07/01/2014,66,Tall,
TANLA.txt,999.05,High & tight flag (HTF),07/21/2014,09/11/2014,Up,09/18/2014,19.5,20.5,"325,412",21.1,09/19/2014,24.85 or 27%,17.89 or -6%,Stop (17.89) triggered on 09/24/2014,53,Tall,
TANLA.txt,999.05,High & tight flag (HTF),06/16/2015,07/30/2015,Up,08/03/2015,29.35,30.65,"733,683",32.7,08/05/2015,36.5 or 24%,22.96 or -14%,Stop (22.96) triggered on 08/25/2015,45,Tall,
TANLA.txt,999.05,High & tight flag (HTF),05/08/2019,06/25/2019,Up,06/27/2019,71,73.7,"580,938",76.4,06/28/2019,88.02 or 24%,56.92 or -10%,Stop (56.92) triggered on 07/31/2019,49,Tall,
TANLA.txt,999.05,High & tight flag (HTF),06/12/2020,07/28/2020,Up,08/04/2020,121.95,131,"359,873",266.25,08/28/2020,151.93 or 25%,105.67 or -10%,Target (151.93) reached on 08/10/2020,47,Tall,
TANLA.txt,999.05,High & tight flag (HTF),07/30/2020,08/28/2020,Up,09/10/2020,266.25,284.4,"655,782",904.9,12/10/2020,347.38 or 30%,212.04 or -11%,Target (347.38) reached on 11/03/2020,30,Tall,
TANLA.txt,999.05,High & tight flag (HTF),09/21/2021,11/24/2021,Up,12/07/2021,1640,1740,"297,386",2096.75,01/17/2022,2065.75 or 26%,1339.48 or -11%,Target (2065.75) reached on 01/14/2022,65,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),03/26/2014,05/23/2014,None yet,,12.1,0,"30,407",,,15.52 or 28%,5.12 or -4%,Open,59,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),10/20/2015,12/08/2015,Up,02/02/2017,9.1,9.7,"13,438",11.3,02/06/2017,11.3 or 24%,5.35 or -21%,Target (11.3) reached on 02/06/2017,50,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),12/05/2016,02/06/2017,None yet,,11.3,0,"30,407",,,14.62 or 29%,5.12 or -4%,Open,64,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),02/19/2019,04/18/2019,None yet,,7.7,0,"30,407",,,10.15 or 32%,5.12 or -4%,Open,59,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),03/01/2021,05/31/2021,Up,01/17/2022,6.8,7.45,"12,780",7.8,01/19/2022,8.82 or 30%,6.34 or -6%,Stop (6.34) triggered on 01/24/2022,92,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),11/18/2021,01/19/2022,None yet,,7.8,0,"30,407",,,9.85 or 26%,5.12 or -4%,Open,63,Tall,
TARAPUR.txt,5.4,High & tight flag (HTF),03/31/2023,05/05/2023,None yet,,7.55,0,"30,407",,,9.93 or 32%,5.12 or -4%,Open,36,Tall,
TARC.txt,60.6,High & tight flag (HTF),12/28/2020,02/23/2021,Up,07/05/2021,36.45,38.65,"798,441",50.7,07/15/2021,45.15 or 24%,29.64 or -13%,Target (45.15) reached on 07/09/2021,58,Tall,
TARC.txt,60.6,High & tight flag (HTF),05/18/2021,07/15/2021,Up,11/09/2021,50.7,53,"699,263",54.9,11/11/2021,62.92 or 24%,41.78 or -10%,Stop (41.78) triggered on 02/14/2022,59,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),02/05/2009,04/15/2009,Up,05/20/2009,36.5,40.2,"12,225",55.4,06/05/2009,45.18 or 24%,26.52 or -20%,Target (45.18) reached on 05/25/2009,70,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),04/28/2009,06/05/2009,Up,08/25/2009,55.4,63.4,"36,618",71.9,08/26/2009,69.85 or 26%,40.33 or -18%,Target (69.85) reached on 08/26/2009,39,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),07/13/2009,08/26/2009,Up,12/14/2017,71.9,75.1,"98,185",83.4,12/19/2017,92.22 or 28%,53.32 or -17%,Stop (53.32) triggered on 03/07/2018,45,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),04/17/2014,06/16/2014,Up,07/04/2014,18.65,18.65,"1,005",25.6,07/22/2014,24.58 or 32%,15.74 or -7%,Target (24.58) reached on 07/22/2014,61,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),04/01/2016,05/02/2016,Up,06/20/2016,43.3,47,"13,400",50.45,06/21/2016,54.95 or 27%,27 or -19%,Target (54.95) reached on 10/24/2016,32,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),08/11/2017,10/04/2017,Up,12/07/2017,59.5,68.1,"71,529",83.4,12/19/2017,74.08 or 25%,45.14 or -16%,Target (74.08) reached on 12/08/2017,55,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),03/26/2018,04/05/2018,Up,07/15/2021,70.9,72.3,"139,664",98.2,07/22/2021,89.3 or 26%,58.06 or -13%,Target (89.3) reached on 07/19/2021,11,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),06/18/2020,08/18/2020,Up,12/07/2020,47.5,51.05,"29,825",56.7,12/08/2020,59.98 or 26%,33.19 or -14%,Target (59.98) reached on 12/18/2020,62,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),05/24/2021,07/22/2021,None yet,,98.2,0,"91,741",,,121.78 or 24%,64.77 or -10%,Open,60,Tall,
TARMAT.txt,73.55,High & tight flag (HTF),01/27/2023,03/21/2023,None yet,,93.5,0,"91,741",,,115.7 or 24%,64.77 or -10%,Open,54,Tall,
TASTYBITE.txt,11650.8,High & tight flag (HTF),11/10/2017,01/04/2018,Up,02/13/2020,11100,11400.85,"1,323",13300,02/24/2020,13982.48 or 26%,7636.2 or -11%,Stop (7636.2) triggered on 03/24/2020,56,Tall,
